"ID","Position","Name_of_Org","Date_Start","Date_End","ID_PK","Date_Start_Change","Date_End_Change"
"11528","Softball team member ","Rockn' C Sluggers ","03/03/07 00:00:00","08/11/07 00:00:00","8949",,
"11539","Student","PALS","08/19/11 00:00:00",,"8950",,
"11545","Preist","Church youth group","09/18/00 00:00:00",,"8951",,
"11551","Track Team","Cabot HighSchool","01/02/13 00:00:00",,"8952",,
"11544","Member","Medical Academy of Cabot High School","01/01/10 00:00:00",,"8953","Year-Only",
"11549","Student mintor","Pals","10/20/09 00:00:00",,"8954",,
"11544","Member","Family Career and Community Leaders of America","01/01/12 00:00:00",,"8955","Year-Only",
"11485","Published Contestant","A Celebration of Poets","01/01/10 00:00:00","01/01/10 00:00:00","8956","Year-Only","Year-Only"
"11549","Student aid","Hosa","01/01/10 00:00:00",,"8957",,
"11549","Student mintor","Ugly youth group","01/01/11 00:00:00",,"8958",,
"11544","Student","Spanish 1","01/01/10 00:00:00","01/01/11 00:00:00","8959","Year-Only","Year-Only"
"11544","Member","Future Farmers of America","01/01/09 00:00:00","01/01/10 00:00:00","8960","Year-Only","Year-Only"
"11544","Student","Computer Applications 1","01/01/09 00:00:00","01/01/10 00:00:00","8961","Year-Only","Year-Only"
"11547","Medical member","Hosa","08/15/12 00:00:00",,"8962",,
"11547","Member","Skills USA","08/15/12 00:00:00",,"8963",,
"11547","Member","FFA","08/20/12 00:00:00",,"8964",,
"11547","Member","Varsity Football","03/01/09 00:00:00","11/16/12 00:00:00","8965",,
"11542","Member/Athlete","Cabot Baseball","01/05/09 00:00:00","05/20/13 00:00:00","8966",,
"11542","Member/Athlete","Cabot Football","08/05/09 00:00:00","11/16/12 00:00:00","8967",,
"11542","Mmeber","Skills USA","09/19/10 00:00:00","05/17/13 00:00:00","8968",,
"11542","Member","HOSA","08/17/10 00:00:00","05/17/13 00:00:00","8969",,
"11553","Section Leader","Cabot Band","08/15/10 00:00:00",,"8970",,
"11553","Muscian","Mount Carmel Praise Team","01/01/09 00:00:00",,"8971",,
"11553","Member","National Honor Society ","01/01/10 00:00:00",,"8972",,
"11554","Tight End","Cabot High School Football Team","08/15/10 00:00:00","11/17/12 00:00:00","8973",,
"11568","Bowler","Cabot High School Bowilng Team","08/01/10 00:00:00",,"8974","Month-Only",
"11554","Member","Fellowship of Christian Athletes","08/15/10 00:00:00",,"8975",,
"11568","Member","National Honor Society","01/01/10 00:00:00",,"8976","Year-Only",
"11568","Vice President","National Technical Honor Society","01/01/10 00:00:00",,"8977","Year-Only",
"11568","Vice President","Mu Alpha Theta","01/01/10 00:00:00",,"8978","Year-Only",
"11574","Member ","Junior National Honor Society ","08/20/09 00:00:00","08/20/10 00:00:00","8979",,
"11568","Secretary","Astronomy Club","01/01/12 00:00:00",,"8980","Year-Only",
"11554","Senior leader","Rock Student Ministy at Mount Carmel Baptist Churc","08/17/09 00:00:00",,"8981",,
"11574","Member ","National Honor Society ","08/20/10 00:00:00",,"8982",,
"11574","Member","Spanish National Honor Society","08/20/10 00:00:00",,"8983",,
"11568","Member","National Spanish Honor Society","01/01/10 00:00:00",,"8984","Year-Only",
"11574","Member ","Mu Alpha Theta","08/20/10 00:00:00",,"8985",,
"11569","Catcher","Cabot High School Softball","11/01/09 00:00:00",,"8986","Month-Only",
"11568","Member","AP Academy","01/01/10 00:00:00",,"8987","Year-Only",
"11574","Member ","Cabot Church of Christ Youth Group","01/01/07 00:00:00",,"8988",,
"11569","Member","Health Occupation Students of America ","09/01/10 00:00:00",,"8989","Month-Only",
"11574","Member ","Lady Panther Basketball ","08/20/07 00:00:00","08/20/12 00:00:00","8990",,
"11553","Drummer","Cabot Jazz Band","08/15/10 00:00:00",,"8991",,
"11566","Section leader","Cabot band","08/15/10 00:00:00",,"8992",,
"11561","Vice-President","Family Career Community Leaders of America","08/01/12 00:00:00",,"8993","Month-Only",
"11574","Member ","Key Club ","08/20/10 00:00:00","08/20/11 00:00:00","8994",,
"11566","Section leader","Cabot jazz band","08/15/11 00:00:00",,"8995",,
"11569","Member","SkillsUSA Medical","09/01/10 00:00:00",,"8996","Month-Only",
"11575","Member","Cabot High School Dance Team","05/01/08 00:00:00","01/27/13 00:00:00","8997","Month-Only",
"11561","Vice-President","Future Educators Association","08/01/12 00:00:00",,"8998","Month-Only",
"11562","Member","Family Career and Community Leaders of America","09/01/11 00:00:00","01/23/13 00:00:00","8999","Month-Only",
"11566","Center snare","Cabot drumline","08/15/10 00:00:00",,"9000",,
"11575","Member","Family Career and Community Leaders of America (FC","08/01/11 00:00:00",,"9001","Month-Only",
"11561","Senior Representative","National Honors Society","03/01/12 00:00:00",,"9002","Month-Only",
"11575","Member","Spanish Club","10/01/11 00:00:00",,"9003","Month-Only",
"11564","Member","AP Academy","09/09/12 00:00:00",,"9004",,
"11569","Member","National Technical Honor Society ","01/01/12 00:00:00",,"9005","Year-Only",
"11562","Member","Hello Club","04/01/12 00:00:00",,"9006","Month-Only",
"11558","Member","Cabot High School Key Club","08/15/10 00:00:00",,"9007",,
"11559","Member","National Honors Society","03/15/11 00:00:00",,"9008",,
"11564","Co-Captain","Cabot High School Trapshooting Team","01/11/10 00:00:00",,"9009",,
"11553","Missionary","Mission Trip to Africa","04/22/12 00:00:00","05/01/12 00:00:00","9010",,
"11569","Member","Key Club","01/01/11 00:00:00","01/01/12 00:00:00","9011","Year-Only","Year-Only"
"11558","Member","National Honor Society","03/07/11 00:00:00",,"9012",,
"11575","Member","Cabot High School Volleyball Team","07/01/08 00:00:00","12/01/11 00:00:00","9013","Month-Only","Month-Only"
"11569","Member","Hello Club","01/01/11 00:00:00","01/01/12 00:00:00","9014","Year-Only","Year-Only"
"11558","Member","HOSA/Skills USA Medical","08/15/10 00:00:00","01/27/13 00:00:00","9015",,
"11568","Member","Health Occupations Students of America","01/01/10 00:00:00",,"9016","Year-Only",
"11568","Historian","SkillsUSA","01/01/10 00:00:00",,"9017","Year-Only",
"11575","Member","National Honor Society","11/01/11 00:00:00",,"9018","Month-Only",
"11565","Captain","Cabot High School Cheer Squad","03/10/09 00:00:00",,"9019",,
"11559","Treasurer","National Technical Honors Society","01/12/12 00:00:00",,"9020",,
"11559","Member","Spanish Honors Society","03/15/12 00:00:00",,"9021",,
"11575","Anchor","Cabot High Television","08/01/10 00:00:00","01/27/13 00:00:00","9022","Month-Only",
"11564","Member","First Baptist Church Youth Ministries","08/06/07 00:00:00",,"9023",,
"11565","Member","National Honors Society","03/11/10 00:00:00",,"9024",,
"11559","Member","Mu Alpha Theta","12/16/11 00:00:00",,"9025",,
"11564","Member","Astronomy Club","09/20/12 00:00:00",,"9026",,
"11565","Member","Mu Alpha Theta","09/18/11 00:00:00",,"9027",,
"11570","Vice President","Junior Auxiliary's Crown Club","09/01/10 00:00:00",,"9028","Month-Only",
"11569","Member","National Spanish Honor Society","01/01/11 00:00:00",,"9029","Year-Only",
"11573","Player","Cabot High School Baseball Team","09/03/09 00:00:00",,"9030",,
"11570","Member","National Honor Society","01/01/11 00:00:00",,"9031","Year-Only",
"11570","Member","Mu Alpha Theta","01/01/11 00:00:00",,"9032","Year-Only",
"11570","Member","Hello Club","01/01/11 00:00:00",,"9033","Year-Only",
"11559","Member","Crown Club","09/15/10 00:00:00",,"9034",,
"11570","Member","Spanish Club","01/01/10 00:00:00","01/01/11 00:00:00","9035","Year-Only","Year-Only"
"11572","Member","Crown Club","09/20/10 00:00:00",,"9036",,
"11570","Member/Captain","Cabot Cheerleading Squad","01/01/08 00:00:00","01/01/11 00:00:00","9037","Year-Only","Year-Only"
"11572","Co-Captain","Cabot Cheerleader","04/04/08 00:00:00","01/28/13 00:00:00","9038",,
"11576","Member","National Honors Society","03/01/11 00:00:00",,"9039","Month-Only",
"11571","Member","Nationa Honor Society","08/01/09 00:00:00",,"9040","Month-Only",
"11572","Member","Spanish Honor Society","02/09/12 00:00:00",,"9041",,
"11565","Player","Lady Panther Basketball","08/20/09 00:00:00","02/28/10 00:00:00","9042",,
"11570","Committee Chair","Prom Committee","01/01/11 00:00:00","01/01/12 00:00:00","9043","Year-Only","Year-Only"
"11572","Member","National Honor Society","08/27/10 00:00:00",,"9044",,
"11570","Member","Homecoming Committee","01/01/10 00:00:00","01/01/10 00:00:00","9045","Year-Only","Year-Only"
"11576","Member","National Technical Honors Society","09/01/12 00:00:00",,"9046","Month-Only",
"11559","Member","Dance Team","05/05/08 00:00:00","05/26/11 00:00:00","9047",,
"11576","Vice President ","Class Vice President of 2013","11/01/12 00:00:00",,"9048","Month-Only",
"11571","Member","Spanish National Honor Society","08/01/11 00:00:00",,"9049","Month-Only",
"11572","Member","Mu Alpha Theta","08/20/10 00:00:00","05/16/13 00:00:00","9050",,
"11574","Member ","MACH I Program ","08/20/10 00:00:00",,"9051",,
"11571","Technical Director","Cabot High TV","08/01/12 00:00:00","05/01/13 00:00:00","9052","Month-Only","Month-Only"
"11570","Representative","Girl's State","01/01/12 00:00:00","01/01/12 00:00:00","9053","Year-Only","Year-Only"
"11572","Member","Spanish Club","08/25/11 00:00:00","05/20/12 00:00:00","9054",,
"11572","Member","Homecoming Committee","09/10/10 00:00:00","10/20/10 00:00:00","9055",,
"11572","Member","Prom Committee","11/15/11 00:00:00","04/18/12 00:00:00","9056",,
"11555","Cheerleader","Cheerleading ","08/20/08 00:00:00",,"9057",,
"11555","Member","Mu Alpha Theta","08/21/10 00:00:00","06/03/12 00:00:00","9058",,
"11555","Member","Thespians","08/20/10 00:00:00",,"9059",,
"11560","Player","Cabot Lady Panthers Baskketball team","08/14/07 00:00:00",,"9060",,
"11555","Youth group member","The Refuge","04/12/11 00:00:00",,"9061",,
"11590","Member","Skilles USA Criminal Justice","08/19/10 00:00:00",,"9062",,
"11581","Member","Skills USA Medical","09/14/10 00:00:00",,"9063",,
"11581","Member","HOSA ","09/14/10 00:00:00",,"9064",,
"11581","Member ","National Spanish Honor Society ","03/13/12 00:00:00",,"9065",,
"11481","President","Family, Career, Community Leaders of America","08/11/11 00:00:00","05/17/13 00:00:00","9066",,
"11481","Secretary and Treasurer","Future Educators Association","08/11/11 00:00:00","05/17/13 00:00:00","9067",,
"11594","Member","Bowling Team","09/01/09 00:00:00",,"9068",,
"11588","Member","Art Club","08/23/12 00:00:00",,"9069",,
"11594","Member","Baseball Team","09/01/09 00:00:00","05/15/12 00:00:00","9070",,
"11588","Vice President","Japanese Club","08/20/12 00:00:00",,"9071",,
"11481","Member","National Honor Society ","08/11/10 00:00:00","08/11/12 00:00:00","9072",,
"11588","Member","Student Council","11/23/12 00:00:00",,"9073",,
"11594","Member","National Honor Society","01/01/11 00:00:00",,"9074",,
"11557","Member","EAST Conference","12/05/12 00:00:00",,"9077",,
"11557","Member","Skills USA","09/15/10 00:00:00","05/23/11 00:00:00","9078",,
"11579","Member","Health Occupations Students of America","08/01/10 00:00:00",,"9079","Month-Only",
"11579","Member","SkillsUSA Medical","08/01/10 00:00:00",,"9080","Month-Only",
"11579","Musician","Cabot High School Band","08/01/07 00:00:00",,"9081","Month-Only",
"9393","Youth Leader","Church Leadership Team","01/04/09 00:00:00","02/21/11 00:00:00","6578",,
"9388","Member","Idaho Drug Free Youth","10/12/07 00:00:00",,"6579",,
"9388","Varsity Runner","Timberlake Cross Country","08/14/08 00:00:00",,"6580",,
"9443","Player","Baseball","04/01/10 00:00:00","06/01/10 00:00:00","6581","Month-Only","Month-Only"
"9401","Pig 4H","4H","01/01/00 00:00:00","01/01/04 00:00:00","6582","Year-Only","Year-Only"
"9394","Catcher","Summer Softball ","06/01/04 00:00:00",,"6583","Month-Only",
"9403","Drummer/Percussionist","Percussive Arts Society","09/14/09 00:00:00",,"6584",,
"9400","Laborer","KKJ's Pizza Place","09/11/07 00:00:00","08/13/08 00:00:00","6585",,
"9403","Drummer","Hazmatica","02/10/11 00:00:00",,"6586",,
"9418","Member","Timberlake Drama","09/08/08 00:00:00","06/12/11 00:00:00","6587",,
"9444","Member ","Relay for Life","05/01/10 00:00:00",,"6588","Month-Only",
"9414","WR-CB","Timberlake Football","08/22/10 00:00:00","11/15/10 00:00:00","6589",,
"9445","Member","Timberlake high school track","03/01/11 00:00:00",,"6590",,
"9445","Member","Timberlake football","07/01/09 00:00:00","09/01/09 00:00:00","6591",,
"9414","Guard","Timberlake Basketball","11/28/10 00:00:00","02/26/11 00:00:00","6592",,
"9440","Member","Key Club","09/09/07 00:00:00","06/08/09 00:00:00","6593",,
"9439","Member","Junior Statesman of America","09/22/10 00:00:00",,"6594",,
"9446","Participant","Distinguished Young Women","01/10/11 00:00:00",,"6595",,
"9441","Beef, Sheep, Showman. Cake decorating and Ceramics","4-H","01/01/01 00:00:00",,"6597","Month-Only",
"9448","Swimmer","Holbrook Hurricanes","11/01/07 00:00:00","03/01/08 00:00:00","6599","Month-Only","Month-Only"
"9448","Swimmer","Holbrook Hurricanes","11/01/08 00:00:00","03/01/09 00:00:00","6600","Month-Only","Month-Only"
"9448","Paper girl","The Patriot Ledger","12/01/05 00:00:00","03/01/06 00:00:00","6601","Month-Only","Month-Only"
"9466","Member","Boy Scouts of America","04/20/05 00:00:00",,"6602",,
"9459","Member","Planet fitness","01/21/07 00:00:00",,"6603",,
"9456","Member","Yearbook Staff","08/01/09 00:00:00",,"6604","Month-Only",
"9463","Babysitting my little sister","Baby sitting my little sister","04/12/09 00:00:00",,"6605",,
"9456","Member","STUN club","08/01/08 00:00:00","01/01/09 00:00:00","6606","Month-Only","Year-Only"
"9456","Member","People To People","01/01/07 00:00:00",,"6607","Year-Only",
"9456","Member","Trucksville United Methodist Church","05/01/10 00:00:00",,"6608","Month-Only",
"9456","Goalie and field","Soccer","01/01/10 00:00:00",,"6609","Year-Only",
"9456","Member","Volleyball","01/01/11 00:00:00",,"6610","Year-Only",
"9456","Member","Basketball","01/01/09 00:00:00","01/01/10 00:00:00","6611","Year-Only","Year-Only"
"9456","Member","Track","01/01/08 00:00:00","01/01/10 00:00:00","6613","Year-Only","Year-Only"
"9455","Member","River of Life Ministries","01/01/03 00:00:00",,"6615","Year-Only",
"9451","Member","Servant Leadership","06/01/09 00:00:00","08/01/12 00:00:00","6617","Month-Only","Month-Only"
"9460","Mid-Field","Lake lehman High school soccer Team","01/01/11 00:00:00","01/01/11 00:00:00","6618","Year-Only","Year-Only"
"9451","Member","Wyoming Valley Drama Ministry ","01/01/96 00:00:00","05/20/13 00:00:00","6619","Year-Only",
"9644","Center","New Bedford High School Football Team","08/23/09 00:00:00",,"6829",,
"9648","Color Guard Captain","Rotc","09/23/10 00:00:00",,"6830",,
"9255","Member","WIA-School to Work","10/10/10 00:00:00",,"6901",,
"10615","Tree tester","National tree foundation","02/10/10 00:00:00",,"7941",,
"10603","Middle back","Volleyball","09/21/11 00:00:00",,"7942",,
"10620","Member","Future Business Leaders of America","10/01/11 00:00:00",,"7943","Month-Only",
"10620","Junior, Brownie","Girl Scouts","09/09/05 00:00:00","06/01/06 00:00:00","7944",,"Month-Only"
"10618","Member ","FBLA","10/04/11 00:00:00",,"7945",,
"10621","Member ","Spanish Club ","10/16/11 00:00:00",,"7947",,
"10660","Barrel Racer","North Idaho Parttern Racers","05/01/11 00:00:00","04/09/12 00:00:00","7967","Month-Only",
"10749","Member/ brought to our church","Super Bowl of Caring","03/18/10 00:00:00",,"8098",,
"11046","Player","Basketball","11/11/08 00:00:00",,"8466",,
"11579","Member","Key Club","08/01/10 00:00:00","05/01/11 00:00:00","9082","Month-Only","Month-Only"
"11579","Business Secretary","Mu Alpha Theta at Cabot High School","08/01/10 00:00:00",,"9083","Month-Only",
"11579","Athlete","Cabot High School Swim Team","08/01/09 00:00:00",,"9084","Month-Only",
"11579","Athlete","Cabot Piranhas Swim Team","05/01/04 00:00:00",,"9085","Month-Only",
"11579","Member","National Honor Society","08/01/11 00:00:00","05/01/12 00:00:00","9086","Month-Only","Month-Only"
"11579","Member","Spanish National Honor Society","08/01/10 00:00:00",,"9087","Month-Only",
"11579","Participant","Rapid Response Camp in Little Rock","07/09/12 00:00:00","07/13/12 00:00:00","9088",,
"11579","Participant","MASH Camp","06/13/11 00:00:00","06/24/11 00:00:00","9089",,
"11563","Member","National Honor Society","03/01/10 00:00:00",,"9090","Month-Only",
"11563","Member","Spanish Honor Society","05/01/12 00:00:00",,"9091","Month-Only",
"11563","Team member","High School Soccer ","08/01/11 00:00:00","01/01/13 00:00:00","9092","Month-Only","Month-Only"
"11475","Member","Girls Group","10/07/12 00:00:00","01/01/13 00:00:00","9093",,"Year-Only"
"11475","Member","FYI","09/16/12 00:00:00","01/01/13 00:00:00","9094",,"Year-Only"
"11474","Actress","Franklin Players","10/01/11 00:00:00",,"9095",,
"11474","Secratary","Franklin Youth Initiative ","10/01/11 00:00:00",,"9096",,
"11486","Volunteer work / filing paper ","Wia ","09/01/12 00:00:00",,"9097",,
"11462","Volunteer work","Wia ","09/27/12 00:00:00",,"9098",,
"11498","Game leader","First Baptist Church","08/01/12 00:00:00",,"9099","Month-Only",
"11498","Music Leader","First Baptist Church","08/01/10 00:00:00",,"9100","Month-Only",
"11496","Co-Captain","Cabot High School Dance Team ","01/01/12 00:00:00","01/01/13 00:00:00","9101","Year-Only","Year-Only"
"11597","MO/AR Divison 16 LTG and Cabot Key Club President","Key Club","09/09/10 00:00:00",,"9102",,
"11496","Member","National Honor Society ","01/01/11 00:00:00","01/01/13 00:00:00","9103","Year-Only","Year-Only"
"11597","Member","National Honor Society","09/09/10 00:00:00",,"9104",,
"11496","Member","Mu Alpha Theta","01/01/11 00:00:00","01/01/13 00:00:00","9105","Year-Only","Year-Only"
"11597","Member","Spanish Club","09/09/10 00:00:00",,"9106",,
"11496","Member","HOSA","01/01/10 00:00:00","01/01/13 00:00:00","9107","Year-Only","Year-Only"
"11597","Member","Spanish Honor Societ","09/09/10 00:00:00",,"9108",,
"11496","Member","Skills USA - Medical ","01/01/10 00:00:00","01/01/13 00:00:00","9109","Year-Only","Year-Only"
"11597","Member","HOSA/Skills USA Medical","09/09/10 00:00:00",,"9110",,
"11493","Parliamentarian","Future Business Leaders of America","08/01/11 00:00:00",,"9111","Month-Only",
