"ID","Company_Name","City","State","Employment_Start","Employment_End","ID_PK","Position","Employment_Start_Change","Employment_End_Change"
"12977","Norton Mansonary.","All over the Savannah coast","GA","05/28/12 00:00:00",,"8354","Labor, apprentice",,
"13161","Savannah Smiles","Savannah ","GA","01/01/13 00:00:00","01/01/13 00:00:00","8355","Dental Hygiene","Year-Only","Year-Only"
"13141","Candler Hospital","Savannah","GA","01/01/13 00:00:00","01/01/13 00:00:00","8356","Physical Therapist Aide","Year-Only","Year-Only"
"13147","Babysitting","Rincon","GA","01/01/13 00:00:00","01/01/13 00:00:00","8357","Babysitter","Year-Only","Year-Only"
"13183","Babysitting","Rincon","GA","01/01/13 00:00:00","01/01/13 00:00:00","8359","Child care assitant","Year-Only","Year-Only"
"13177","Babysitting","Springfield","GA","01/01/13 00:00:00",,"8360","childcare assistant","Year-Only",
"13180","Babysitting","Rincon","Georgia","09/14/12 00:00:00",,"8361","Childcare assistant",,
"13165","Babysitting","Springfield ","GA","05/01/13 00:00:00",,"8362","Childcare Assistant","Month-Only",
"13185","Goodys","Rincon","GA","01/06/12 00:00:00","09/27/13 00:00:00","8363","cashier",,
"13287","Engine, Mower, and More ","Colt","arkansas","01/16/10 00:00:00",,"8456","PFC ",,
"12667","Pet Rescue","Locust Grove","Gerogia ","01/03/11 00:00:00",,"8457","Dog Sitting",,
"3731","Jennifer Moore","Gonzales","LA","03/27/09 00:00:00",,"3845","Baby-Sitter",,
"3731","Boutin's","Baton Rouge","LA","08/26/08 00:00:00","08/26/08 00:00:00","3846","Job Shadower",,
"3731","California Pizza Kitchen","Baton Rouge","LA","10/11/08 00:00:00","10/11/08 00:00:00","3847","Job Shadower",,
"12466","Amanad's Lollipops","San Fansisco","California","01/01/13 00:00:00","01/01/13 00:00:00","7939","Manager","Year-Only","Year-Only"
"12413","School","Cleveland","GA","08/06/13 00:00:00","05/09/16 00:00:00","7940","Student",,
"12416","Army National Gaurd","Palm Beach","Florida","05/03/13 00:00:00",,"7941","PFC, Unit Administrator ",,
"12480","Army National Guard","Palm Beach","FL","05/28/13 00:00:00","09/18/13 00:00:00","7942","Unit Administrator",,
"12415","Judy's House","Helen","Georgia","11/25/10 00:00:00","05/29/12 00:00:00","7943","Secretary/ Filer",,
"12487","NorthEast Georgia Medical center","Gainsville  ","Georgia","03/25/12 00:00:00",,"7944","Assistant ",,
"12481","N/A","Gainsvill","GA","01/01/13 00:00:00","01/01/13 00:00:00","7945","Technology Assistance","Year-Only","Year-Only"
"12481","N/A","Gainsvill","GA","01/01/13 00:00:00","01/01/13 00:00:00","7946","Technology Assistance","Year-Only","Year-Only"
"12476","Bentley Insulation Company","Cleveland","GA","05/04/13 00:00:00",,"7947","Administrative Assistant",,
"12479","Babysitter","Cleveland","Georgia","06/01/13 00:00:00","08/05/13 00:00:00","7948","Babysitter",,
"12482","Future Business Leaders of America","Cleveland ","GA","01/11/10 00:00:00",,"7949","Member",,
"12486","Cleveland Nursing home","Cleveland ","GA","04/07/11 00:00:00",,"7950","Helper",,
"12411","Smithgall Woods Humane Society","Cleveland","GA","01/01/13 00:00:00","01/01/13 00:00:00","7951","Volunteer","Year-Only","Year-Only"
"12486","White County High School","Cleveland","GA","08/13/12 00:00:00",,"7952","School Nurse",,
"12424","Pike Electric","Cleveland","Georgia","01/06/13 00:00:00",,"7953","linemen",,
"12408","Jubilee Signs","Cleveland","GA","09/02/12 00:00:00","08/02/13 00:00:00","7954","Painter",,
"12410","Riverbend Motel and Cabins","Helen","Georgia","06/16/11 00:00:00","08/08/11 00:00:00","7955","maid",,
"12486","Smiths Soda Shop","Helen","FL","01/02/13 00:00:00",,"7956","Cook",,
"12475","U.S. Army","America ","Georgia","01/11/17 00:00:00","07/06/50 00:00:00","7957","Person ",,
"12486","Athens Hospital","Athens","GA","08/09/06 00:00:00",,"7958","Doctor",,
"12414","City of Cleveland Public Library","Cleveland","Georgia","08/02/13 00:00:00",,"7959","Book Keeper",,
"12492","Animal Hostpital ","Cleveland","GA","05/23/13 00:00:00","03/30/16 00:00:00","7960","Assistant",,
"12464","Army National Guard","palm beach","fl","01/01/13 00:00:00","01/01/13 00:00:00","7961","PCC unit Administrator","Year-Only","Year-Only"
"12478","Army National Guarf","Palm Beach","FL","08/07/09 00:00:00","03/01/11 00:00:00","7962","PFC, Unit Administrator ",,
"12457","JPN Primary School","Cleveland","GA","08/08/10 00:00:00","12/18/13 00:00:00","7963","Teachers Aid",,
"12488","Grounds Keeping Inc.","Cleveland","GA","01/08/10 00:00:00","08/16/11 00:00:00","7964","Worker",,
"12482","River Sand Inc.","Cleveland ","Ga","01/01/13 00:00:00","01/01/13 00:00:00","7965","Secretary","Year-Only","Year-Only"
"12490","Baby Sat","Cleveland ","Georgia","01/01/13 00:00:00","01/01/13 00:00:00","7966","baby sitter","Year-Only","Year-Only"
"12482","Family Helpers","Cleveland","GA","04/04/13 00:00:00",,"7967","Nursing Aid",,
"12488","Cleveland Humaine Society","Cleveland","GA","03/05/11 00:00:00","05/14/12 00:00:00","7968","Voulenter",,
"12474","Home","Clevland","Georgia","06/09/08 00:00:00","07/09/08 00:00:00","7969","garden",,
"12496","Dairy Queen","Baldwin","GA","06/16/13 00:00:00",,"7970","Ice Cream Maker",,
"12499","Burgerking","Cleveland","GA","02/19/13 00:00:00",,"7971","Drive-Thru",,
"12495","Ingles","cleveland","georgia","06/08/12 00:00:00",,"7972","cashier",,
"12510","Dairy Queen","Cleveland","Ga","05/31/13 00:00:00",,"7973","Ice Cream Prep",,
"12498","Dairy Queen","cleveland","ga","05/25/13 00:00:00",,"7974","assistant manager",,
"12886","Wal mart","rincon ","GA","06/15/13 00:00:00","07/10/13 00:00:00","8427","cashier",,
"12497","BabyLand General Hospital","Cleveland","GA","05/25/12 00:00:00",,"7975","Delivery Nurse",,
"12516","Stuff & Things","Stuff & Things","Stuff & Things","01/26/13 00:00:00","01/29/13 00:00:00","7976","Stuff & Things",,
"12506","Wendys","Cleveland","Ga","03/08/13 00:00:00",,"7977","Cashier",,
"12501","Michale Graphics","Cleveland ","Georgia","09/20/10 00:00:00","09/29/10 00:00:00","7978","Assistant",,
"12509","Wendys","cleveland","GA","02/26/13 00:00:00","06/29/13 00:00:00","7979","CASHIER",,
"12501","Barnes Green House","Cleveland ","Georgia","06/04/12 00:00:00",,"7980","register",,
"12507","Truett McConnell College","Cleveland ","GA","07/01/13 00:00:00",,"7981","Student Worker",,
"12507","Truett McConnell College","Cleveland ","GA","07/01/13 00:00:00",,"7982","Student Worker",,
"12507","Truett McConnell College","Cleveland ","GA","07/01/13 00:00:00",,"7983","Student Worker",,
"12520","Affordable brothers","stockbridge","GA","05/27/12 00:00:00","07/30/13 00:00:00","7984","landscaping",,
"12521","Sonic Drive Inn","Winnsboro","LA","11/05/11 00:00:00","07/31/13 00:00:00","7985","Carhop",,
"12521","Franklin Parish High School","Winnsboro","LA","08/01/12 00:00:00","05/01/13 00:00:00","7986","Student Worker","Month-Only","Month-Only"
"12521","Franklin Parish High School","Winnsboro ","LA","08/01/12 00:00:00","05/01/13 00:00:00","7987","Technology Assistant","Month-Only","Month-Only"
"12524","US Navy","MacDill AFB","FL","06/01/11 00:00:00","08/01/12 00:00:00","7988","Submarine Operations and Planning Officer",,
"12524","Gainesville City Schools","Gainesville","GA","09/07/12 00:00:00",,"7989","Senior Naval Science Instructor",,
"11141","Super 1 Foods","Winnsboro","LA","07/05/13 00:00:00",,"7990","Cashier",,
"12533","Daity Queen","Gainesville","GA","05/13/13 00:00:00",,"7991","Cashier",,
"12534","Folks Restaurant ","Gainesville ","G.A","05/21/13 00:00:00",,"7992","Waitress",,
"12535","Cellulares Choi Partners ","Ganiesville","Georgia","06/03/13 00:00:00",,"7993","Casher",,
"12541","Babysitting","Mcdonough","GA","12/21/12 00:00:00","12/26/13 00:00:00","7994","Babysitter",,
"12581","Childcare Worker","McDonough","GA","01/22/12 00:00:00",,"7995","Caretaker",,
"12578","Child Care","McDonough ","GA","01/01/11 00:00:00",,"7996","Care Giver of the child","Year-Only",
"12578","Animal Care","West Branch","MI","06/06/13 00:00:00","07/06/13 00:00:00","7997","Dog Care",,
"12574","Kendrick land scapeing","newton","ga","01/14/10 00:00:00","01/01/13 00:00:00","7998","edging weedeating cutting",,"Year-Only"
"12575","Elite Sports","Mcdonough","Ga","11/15/12 00:00:00",,"7999","Janitor, Batting Trainer",,
"12582","Lake Dow Animal Hospital ","McDonough","GA","10/10/12 00:00:00","11/22/12 00:00:00","8001","Intern ",,
"12580","Rosy Boa Breeders","McDonough","GA","07/05/13 00:00:00",,"8002","Manager",,
"12589","Dog Walking Service ","Beaufort","SC","11/09/11 00:00:00",,"8003","Manager",,
"12591","The Burdette family","McDonough","Georia","06/01/12 00:00:00",,"8004","Babysitter","Month-Only",
"12608","Woods landscaping ","jackson","Ga","04/01/13 00:00:00","05/16/13 00:00:00","8005","work member ",,
"12604","Tools ","stockbridge","ga ","07/01/12 00:00:00","07/01/12 00:00:00","8006","assaistant ","Month-Only","Month-Only"
"12592","The Ziese Family","McDonough","GA","06/01/12 00:00:00",,"8007","Caretaker","Month-Only",
"12586","My dad","McDonough ","GA","06/03/99 00:00:00",,"8008","Son",,
"12602","Army national guard","mcdonugh","georgia","04/28/16 00:00:00","05/25/16 00:00:00","8009","pfc, unit administrator",,
"12584","Delta Community Credit Union","McDonugh","GA","07/25/13 00:00:00","07/25/13 00:00:00","8439","volunteer",,
"3731","RSD (Recovery School District)","New Orlenas","LA","06/02/09 00:00:00","07/10/09 00:00:00","4012","College Monitor",,
"9842","Army National Guard","Rosemount","MN","04/23/07 00:00:00",,"6087","ATASM Tech",,
"10692","Spokane's MMA AKA","Spokane","WA","10/05/11 00:00:00",,"6575","MMA assistant head coach",,
"12593","Child caregiver","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","8010","caregiver","Year-Only","Year-Only"
"12606","JMMC","McDonough","Georgia","08/29/11 00:00:00",,"8011","consturction worker",,
"12583","Baby Sat","Mcdonough","Ga","01/01/13 00:00:00","01/01/13 00:00:00","8012","watch kids","Year-Only","Year-Only"
"12598","Babysitting","mcdonough","GA","01/23/11 00:00:00",,"8013","baby sitter",,
"12532","The Baby Sitting Company","Miami ","Florida","01/01/13 00:00:00","01/01/13 00:00:00","8014","Baby Sitting watches","Year-Only","Year-Only"
"12652","Army National Guard","Palm Beach","FL","01/01/13 00:00:00","01/01/13 00:00:00","8015","PFC, Unit Administrator ","Year-Only","Year-Only"
"12662","Army National Guard","Palm Beach","FL","06/18/13 00:00:00",,"8016","PFC , Unit Administrator",,
"12645","Empsons cafe and deli","McDonough ","GA","06/01/13 00:00:00",,"8017","Counter help",,
"12657","Lords Cafe",".","Kentucky ","06/06/13 00:00:00","06/12/13 00:00:00","8018","Server ",,
"12661","Babysitter","atlanta","GA","07/11/11 00:00:00",,"8019","babysitter",,
"12645","Sugarland Tree Farm","Stockbridge","GA","11/25/12 00:00:00","12/24/12 00:00:00","8020","Tree cutter",,
"12657","Food Pantry ","McDonough","Georgia ","01/05/10 00:00:00",,"8021","Helper ",,
"12660","Dance Academy","Stockbridge/McDonough","GA","08/01/10 00:00:00",,"8022","Teacher's Assistant","Month-Only",
"12669","Wicked cool tattoos","mcdonough","georgia","05/31/12 00:00:00",,"8023","apprentice",,
"12657","Sox/Blanket Drive","McDonough","Georgia ","12/15/13 00:00:00","12/20/13 00:00:00","8024","Helper ",,
"12657","Aunt","McDonough","Georgia ","03/01/09 00:00:00",,"8025","Babysitter",,
"12655","Brother babysitting","McDonough","GA","08/06/13 00:00:00",,"8026","Babysitting",,
"12673","Joe green","McDoungh","GA","06/13/12 00:00:00",,"8027","worker",,
"12642","Babysitting","McDonough","GA","08/01/13 00:00:00",,"8028","Babysitter","Month-Only",
"13258","Architect Skyscraper","barksfield","california","03/20/19 00:00:00",,"8428","Skyscraper",,
"13251","Los Bravos ","Pooler","GA","09/03/12 00:00:00",,"8429","Bus boy",,
"13260","N/a","n/a","n/a","01/01/13 00:00:00","01/01/13 00:00:00","8430","n/a","Year-Only","Year-Only"
"13261","Echols Landscaping","Cleveland ","Al.","01/08/12 00:00:00",,"8431","Push mower",,
"12556","Baby Sitting ","McDonough","Ga","01/01/10 00:00:00",,"8432","child care taker","Year-Only",
"12556","Princess Maids","McDonough","Ga","01/01/09 00:00:00","01/01/12 00:00:00","8433","house cleaner","Year-Only","Year-Only"
"12556","Girl Scouts","Stockbridge","Ga","01/01/08 00:00:00","01/01/09 00:00:00","8434","Retirement home volounteer","Year-Only","Year-Only"
"13165","Dog sitting","Springfiled ","GA","07/01/13 00:00:00",,"8364","Animal Care assisant ","Month-Only",
"13188","Burger King ","springfeild ","ga ","09/01/13 00:00:00",,"8365","employe",,
"13170","St. Joseph's Candler","Savannah","GA","08/23/05 00:00:00","08/23/13 00:00:00","8366","ER Nurse",,
"13169","YMCA","Rincon","GA","05/27/13 00:00:00","08/05/13 00:00:00","8367","volunteer councelor",,
"13166","Ken's IGA","Guyton","Ga","09/14/12 00:00:00",,"8368","Cashier",,
"13174","N/a","Rincon ","Georgia","08/01/12 00:00:00",,"8369","baby sitting",,
"13189","St. Joseph Candler","Savannah","Georgia","01/01/13 00:00:00","01/01/13 00:00:00","8370","Reg. Nurse","Year-Only","Year-Only"
"13187","Overcoming By Faith","Rincon","Ga","08/30/11 00:00:00",,"8371","Childcare worker",,
"13174","N/A","Rincon","Georgia","10/01/11 00:00:00",,"8373","Tutoring",,
"13187","Savannah Childrens Theatre ","Savannah ","Ga ","06/12/13 00:00:00","06/24/13 00:00:00","8374","Camp Counselor",,
"13167","Runner","Guyton ","Georgia","07/16/11 00:00:00",,"8375","Help ",,
"13186","Baby sit","clarksville","tennessee","05/10/10 00:00:00","07/24/12 00:00:00","8376","took care of kids",,
"13168","Helping my step dad","Savannah","GA","03/11/13 00:00:00",,"8377","help him fix up a house",,
"13175","China delight","Rincon","Georgia","05/10/12 00:00:00",,"8378","cah register",,
"13171","Baby sitting","Pooler ","Georgia","08/24/13 00:00:00","08/25/13 00:00:00","8379","baby sitter",,
"13182","BabySitting","Chicago","Illinois","05/01/10 00:00:00","07/01/12 00:00:00","8380","Babysitter","Month-Only","Month-Only"
"13196","Springfield First Baptist Church","Springfield","Georgia","05/23/12 00:00:00",,"8382","Children's Ministry",,
"13194","N/A","N/A","N/A","02/24/13 00:00:00","02/28/13 00:00:00","8383","N/A",,
"13195","Not available","N/A","N/A","03/25/13 00:00:00","06/26/13 00:00:00","8384","N/A",,
"13201","Statesboro Regional Library ","Statesboro","Ga","08/28/13 00:00:00","08/28/13 00:00:00","8385","Library clerk ",,
"13205","Children's Ministry","Rincon","GA","07/25/13 00:00:00",,"8386","Kitchen Assistant",,
"13197","Davis","Richmondhill","Georgia","06/07/12 00:00:00",,"8388","Babysitter",,
"13193","Babysitting","Rincon","Georgia","01/01/07 00:00:00",,"8389","watching kids",,
"13209","Rivera","Rincon","Ga.","03/23/11 00:00:00",,"8390","Employee",,
"13206","Stephens ","Savannah","Georgia","01/14/11 00:00:00",,"8391","Babby sitting ",,
"13108","Wilson and Kessler","Springfield","Ga.","05/27/12 00:00:00",,"8393","Head Custodian ",,
"13115","N/A","N/A","N/A","01/01/13 00:00:00","01/01/13 00:00:00","8394","N/A","Year-Only","Year-Only"
"13145","St. Joseph's Candler ","Savannah","Georgia","08/11/09 00:00:00","04/09/12 00:00:00","8395","radiologist",,
"13057","Children crossing","Lawerenceville","GA","06/20/13 00:00:00",,"8396","Asistance teacher",,
"13216","London lennies","Queens","New York","06/20/10 00:00:00","07/27/10 00:00:00","8397","Kitchen ",,
"13216","Lanza Learning Center","Yonkers","New York","06/22/12 00:00:00","07/28/12 00:00:00","8398","Assistant Teacher",,
"13216","Jo's Vanishing Cookies","Snellville","Georgia","03/14/11 00:00:00",,"8399","Baker",,
"13235","X","Snellville","GA","02/27/10 00:00:00",,"8400","X",,
"13222","Polo Ralph Lauren ","Atlanta ","GA","06/01/13 00:00:00","08/05/13 00:00:00","8401","Cashier, Sales Person",,
"13220","Snellville library","snellville","ga","06/02/11 00:00:00","08/01/11 00:00:00","8402","volunteer",,
"13222","Advance Preparatory Academy","Atlanta ","GA","05/27/11 00:00:00","08/07/13 00:00:00","8403","Assistant Teacher, Camp Counselor",,
"13216","Zija International","Snellville","Georgia","08/29/13 00:00:00",,"8404","Distributor",,
"13224","None","Loganville","Ga","07/20/13 00:00:00","07/22/13 00:00:00","8405","Cutting grass",,
"13219","Lawn Service","Snellville","GA","06/10/13 00:00:00","08/15/13 00:00:00","8406","Landscaper",,
"13230","Gwinnett County Jail","Gwinnett County","G.A","06/27/13 00:00:00",,"8407","Lawyer",,
"13202","South Coast Medical Group","Savannah","Georgia","01/01/13 00:00:00","01/01/13 00:00:00","8408","Secretary","Year-Only","Year-Only"
"13086","Springfield United Methodist Church","Springfield","GA","06/27/13 00:00:00",,"8409","VBS Leader",,
"13086","Effingham Hospital","Springfield","GA","12/20/12 00:00:00",,"8410","Voulenteer/Christmas gifts",,
"13086","Nursing Home","Springfield","GA","12/20/12 00:00:00",,"8411","Voulenteer/Christmas gifts",,
"13086","Guyton Elementary School","Guyton ","GA","02/18/11 00:00:00","02/18/11 00:00:00","8412","Volenteer/Planted trees",,
"13211","FootLocker","Sprinfield","GA","01/01/17 00:00:00","01/29/17 00:00:00","8413","unit Administer",,
"12556","Mariah's Beauty Care","McDonough","Ga","01/01/11 00:00:00",,"8435","Stylist, make-up and nail artist","Year-Only",
"13263","Union Grove Baptist Church","McDonough","GA","03/01/12 00:00:00",,"8436","Nursery Worker","Month-Only",
"13263","Jasmine's Wonderful Show","Henderson","NC","08/29/99 00:00:00",,"8437","Singer/Entertainer",,
"12549","Babysat","McDonough","GA","08/01/13 00:00:00",,"8438","Babysitter",,
"12676","St Josephs Hospital & Med Center","Pheonix","Arizona ","08/05/11 00:00:00","06/16/19 00:00:00","8440","Physician Business Services",,
"13267","Gaither Recycling ","Hayden","AL","07/10/12 00:00:00",,"8441","Labor",,
"13270","Student Housing at the University of Alabama at Bi","Birmingham","Al","05/28/13 00:00:00","08/25/13 00:00:00","8442","Student Housing Maintenance Specialist",,
"13271","SouthRidge Construction","Warrior","Al","02/10/11 00:00:00","09/28/12 00:00:00","8443","Labor",,
"13271","H and H Homebuilders","Hayden","Al","12/01/11 00:00:00","08/18/12 00:00:00","8444","Framer",,
"13271","Stwert Exuvation","Warrior","Al","11/12/12 00:00:00","08/09/13 00:00:00","8445","Back-Hoe Opperator",,
"13273","Listerhill Bank","Cullman","Alabama","09/01/11 00:00:00","12/01/11 00:00:00","8446","Maintenance ","Month-Only","Month-Only"
"12780","Automotive Engineering","Fremont","CA","01/01/97 00:00:00",,"8447","Manager",,
"13268","2 Green Inc.","Trafford","AL","06/13/12 00:00:00",,"8448","Laborer",,
"13278","Foodland","gardendale","Al","06/02/13 00:00:00","09/06/13 00:00:00","8449","stocker",,
"12565","Neighbors house","McDonough","Ga","07/19/13 00:00:00","07/22/13 00:00:00","8450","Babysitting",,
"13280","Listerhill Bank","Cullman","Al.","09/01/11 00:00:00","12/01/11 00:00:00","8451","Maintenance","Month-Only","Month-Only"
"13256","Union Grove Baptist","Mcdonough","GA","03/01/12 00:00:00",,"8453","Nursery Worker","Month-Only",
